run_id,algorithm,pair_index,author_label,algorithm_label,author_ontology_id,author_embedding_similarity,algorithm_ontology_id,algorithm_embedding_similarity,cytescore_similarity,similarity_method
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6350,capillary endothelial cell,Alveolar capillary endothelial cell,CL:0002144,0.6632,CL:4028002,0.7446,0.6372,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6351,macrophage,Alveolar macrophage,CL:0009048,0.6254,CL:0000583,0.6975,0.2957,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6352,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6353,macrophage,Ciliated macrophage-like,CL:0009048,0.6254,CL:0000421,0.609,0.3028,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6354,macrophage,Quiescent alveolar macrophage,CL:0009048,0.6254,CL:0000583,0.6558,0.2957,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6355,,AT2 cells - ion transport activated,CL:0002651,0.6196,CL:4030016,0.5986,0.1035,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6356,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6357,alveolar adventitial fibroblast,Adventitial fibroblast,CL:4028006,0.7123,CL:1000306,0.6503,0.6097,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6358,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6359,macrophage,Alveolar macrophage,CL:0009048,0.6254,CL:0000583,0.6975,0.2957,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6360,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6361,B cell,Plasma cell,CL:0000944,0.6114,CL:0000946,0.6399,0.291,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6362,capillary endothelial cell,AT2 cells - ion transport activated,CL:0002144,0.6632,CL:4030016,0.5986,0.1274,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6363,"CD4-positive, alpha-beta T cell",T cell,CL:0000624,0.7171,CL:0000084,0.5812,0.585,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6364,pulmonary alveolar type 2 cell,Lipid-associated macrophage,CL:0002063,0.7484,CL:4033086,0.7004,0.087,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6365,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6366,capillary endothelial cell,AT2 cells - ion transport activated,CL:0002144,0.6632,CL:4030016,0.5986,0.1274,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6367,endothelial cell of artery,General capillary endothelial cell,CL:1000413,0.7141,CL:4028002,0.6366,0.3339,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6368,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6369,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6370,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6371,capillary endothelial cell,Alveolar capillary endothelial cell,CL:0002144,0.6632,CL:4028002,0.7446,0.6372,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6372,intermediate monocyte,Classical monocyte,CL:0002393,0.6889,CL:0000860,0.7014,0.5239,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6373,capillary endothelial cell,Aerocyte,CL:0002144,0.6632,CL:0002651,0.5392,0.0681,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6374,plasma cell,AT2 cells - ion transport activated,CL:0000946,0.6519,CL:4030016,0.5986,0.0791,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6375,endothelial cell of artery,General capillary endothelial cell,CL:1000413,0.7141,CL:4028002,0.6366,0.3339,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6376,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6377,alveolar adventitial fibroblast,Adventitial fibroblast,CL:4028006,0.7123,CL:1000306,0.6503,0.6097,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6378,capillary endothelial cell,Alveolar capillary endothelial cell,CL:0002144,0.6632,CL:4028002,0.7446,0.6372,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6379,B cell,Classical monocyte,CL:0000944,0.6114,CL:0000860,0.7014,0.1232,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6380,macrophage,Lipid-associated macrophage,CL:0009048,0.6254,CL:4033086,0.7004,0.3168,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6381,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6382,basophil,AT2 cells - ion transport activated,CL:0000767,0.6317,CL:4030016,0.5986,0.0624,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6383,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6384,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6385,B cell,Plasma cell,CL:0000944,0.6114,CL:0000946,0.6399,0.291,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6386,alveolar adventitial fibroblast,Adventitial fibroblast,CL:4028006,0.7123,CL:1000306,0.6503,0.6097,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6387,pericyte,AT2 cells - ion transport activated,CL:0000669,0.6833,CL:4030016,0.5986,0.0955,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6388,capillary endothelial cell,Aerocyte,CL:0002144,0.6632,CL:0002651,0.5392,0.0681,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6389,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6390,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6391,B cell,Quiescent alveolar macrophage,CL:0000944,0.6114,CL:0000583,0.6558,0.0672,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6392,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6393,macrophage,Alveolar macrophage,CL:0009048,0.6254,CL:0000583,0.6975,0.2957,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6394,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6395,capillary endothelial cell,Aerocyte,CL:0002144,0.6632,CL:0002651,0.5392,0.0681,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6396,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6397,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6398,capillary endothelial cell,Macrophage-like pulmonary capillary endothelial cell,CL:0002144,0.6632,CL:2000016,0.6928,0.6447,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6399,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6400,vein endothelial cell,Alveolar capillary endothelial cell,CL:0002543,0.7328,CL:4028002,0.7446,0.2842,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6401,pulmonary alveolar type 2 cell,AT2-to-AT1 transitional cells,CL:0002063,0.7484,CL:1000365,0.6004,0.0817,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6402,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6403,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6404,capillary endothelial cell,AT2 cells - ion transport activated,CL:0002144,0.6632,CL:4030016,0.5986,0.1274,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6405,B cell,AT2 cells - ion transport activated,CL:0000944,0.6114,CL:4030016,0.5986,0.0708,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6406,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6407,bronchial smooth muscle cell,AT2 cells - ion transport activated,CL:4033017,0.7386,CL:4030016,0.5986,0.0834,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6408,plasma cell,AT2 cells - ion transport activated,CL:0000946,0.6519,CL:4030016,0.5986,0.0791,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6409,lung multiciliated epithelial cell,Multiciliated epithelial cells - smooth muscle-like subset,CL:1000271,0.7141,CL:0000067,0.7045,0.9021,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6410,plasma cell,AT2 cells - ion transport activated,CL:0000946,0.6519,CL:4030016,0.5986,0.0791,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6411,capillary endothelial cell,Alveolar capillary endothelial cell,CL:0002144,0.6632,CL:4028002,0.7446,0.6372,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6412,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6413,,AT2 cells - ion transport activated,CL:0002651,0.6196,CL:4030016,0.5986,0.1035,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6414,macrophage,AT2 cells - ion transport activated,CL:0009048,0.6254,CL:4030016,0.5986,0.051,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6415,plasma cell,AT2 cells - ion transport activated,CL:0000946,0.6519,CL:4030016,0.5986,0.0791,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6416,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6417,alveolar adventitial fibroblast,Adventitial fibroblast,CL:4028006,0.7123,CL:1000306,0.6503,0.6097,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6418,B cell,AT2 cells - ion transport activated,CL:0000944,0.6114,CL:4030016,0.5986,0.0708,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6419,"CD4-positive, alpha-beta T cell",T cell,CL:0000624,0.7171,CL:0000084,0.5812,0.585,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6420,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6421,"CD4-positive, alpha-beta T cell",Aerocyte,CL:0000624,0.7171,CL:0002651,0.5392,0.0837,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6422,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6423,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6424,plasma cell,AT2 cells - ion transport activated,CL:0000946,0.6519,CL:4030016,0.5986,0.0791,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6425,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6426,capillary endothelial cell,Plasma cell,CL:0002144,0.6632,CL:0000946,0.6399,0.1239,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6427,capillary endothelial cell,Alveolar capillary endothelial cell,CL:0002144,0.6632,CL:4028002,0.7446,0.6372,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6428,B cell,Ciliated macrophage-like,CL:0000944,0.6114,CL:0000421,0.609,0.1477,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6429,lung multiciliated epithelial cell,Multiciliated epithelial cells - smooth muscle-like subset,CL:1000271,0.7141,CL:0000067,0.7045,0.9021,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6430,alveolar adventitial fibroblast,Adventitial fibroblast,CL:4028006,0.7123,CL:1000306,0.6503,0.6097,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6431,capillary endothelial cell,Alveolar capillary endothelial cell,CL:0002144,0.6632,CL:4028002,0.7446,0.6372,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6432,plasma cell,Adventitial fibroblast,CL:0000946,0.6519,CL:1000306,0.6503,0.0642,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6433,macrophage,Quiescent alveolar macrophage,CL:0009048,0.6254,CL:0000583,0.6558,0.2957,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6434,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6435,lung multiciliated epithelial cell,AT2 cells - ion transport activated,CL:1000271,0.7141,CL:4030016,0.5986,0.1463,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6436,pulmonary alveolar type 1 cell,Macrophage-like pulmonary capillary endothelial cell,CL:0002062,0.7371,CL:2000016,0.6928,0.3115,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6437,B cell,AT2 cells - ion transport activated,CL:0000944,0.6114,CL:4030016,0.5986,0.0708,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6438,B cell,AT2 cells - ion transport activated,CL:0000944,0.6114,CL:4030016,0.5986,0.0708,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6439,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6440,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6441,capillary endothelial cell,Alveolar capillary endothelial cell,CL:0002144,0.6632,CL:4028002,0.7446,0.6372,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6442,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6443,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6444,capillary endothelial cell,Macrophage-like pulmonary capillary endothelial cell,CL:0002144,0.6632,CL:2000016,0.6928,0.6447,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6445,capillary endothelial cell,AT2 cells - ion transport activated,CL:0002144,0.6632,CL:4030016,0.5986,0.1274,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6446,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6447,capillary endothelial cell,Aerocyte,CL:0002144,0.6632,CL:0002651,0.5392,0.0681,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6448,vein endothelial cell,General capillary endothelial cell,CL:0002543,0.7328,CL:4028002,0.6366,0.2842,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6449,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6450,alveolar adventitial fibroblast,Adventitial fibroblast,CL:4028006,0.7123,CL:1000306,0.6503,0.6097,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6451,endothelial cell of artery,General capillary endothelial cell,CL:1000413,0.7141,CL:4028002,0.6366,0.3339,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6452,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6453,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6454,monocyte,Classical monocyte,CL:0002398,0.6073,CL:0000860,0.7014,0.5237,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6455,"CD4-positive, alpha-beta T cell",T cell,CL:0000624,0.7171,CL:0000084,0.5812,0.585,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6456,vein endothelial cell,Alveolar capillary endothelial cell,CL:0002543,0.7328,CL:4028002,0.7446,0.2842,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6457,plasma cell,AT2 cells - ion transport activated,CL:0000946,0.6519,CL:4030016,0.5986,0.0791,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6458,monocyte,Classical monocyte,CL:0002398,0.6073,CL:0000860,0.7014,0.5237,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6459,macrophage,Alveolar macrophage,CL:0009048,0.6254,CL:0000583,0.6975,0.2957,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6460,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6461,classical monocyte,Classical monocyte,CL:0000860,0.6869,CL:0000860,0.7014,1.0,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6462,pericyte,AT2 cells - ion transport activated,CL:0000669,0.6833,CL:4030016,0.5986,0.0955,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6463,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6464,capillary endothelial cell,AT2 cells - ion transport activated,CL:0002144,0.6632,CL:4030016,0.5986,0.1274,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6465,endothelial cell of lymphatic vessel,Lymphatic capillary endothelial cell,CL:0002138,0.7041,CL:1000411,0.6869,0.5183,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6466,capillary endothelial cell,Alveolar capillary endothelial cell,CL:0002144,0.6632,CL:4028002,0.7446,0.6372,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6467,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6468,pulmonary alveolar type 2 cell,T cell,CL:0002063,0.7484,CL:0000084,0.5812,0.0819,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6469,pulmonary alveolar type 1 cell,AT2-to-AT1 transitional cells,CL:0002062,0.7371,CL:1000365,0.6004,0.0782,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6470,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6471,endothelial cell of artery,General capillary endothelial cell,CL:1000413,0.7141,CL:4028002,0.6366,0.3339,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6472,plasma cell,AT2 cells - ion transport activated,CL:0000946,0.6519,CL:4030016,0.5986,0.0791,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6473,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6474,macrophage,Alveolar macrophage,CL:0009048,0.6254,CL:0000583,0.6975,0.2957,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6475,B cell,AT2 cells - ion transport activated,CL:0000944,0.6114,CL:4030016,0.5986,0.0708,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6476,macrophage,Lipid-associated macrophage,CL:0009048,0.6254,CL:4033086,0.7004,0.3168,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6477,pulmonary alveolar type 2 cell,AT2 cells - ion transport activated,CL:0002063,0.7484,CL:4030016,0.5986,0.1004,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6478,alveolar adventitial fibroblast,Adventitial fibroblast,CL:4028006,0.7123,CL:1000306,0.6503,0.6097,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6479,B cell,AT2 cells - ion transport activated,CL:0000944,0.6114,CL:4030016,0.5986,0.0708,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6480,plasma cell,Ciliated macrophage-like,CL:0000946,0.6519,CL:0000421,0.609,0.1452,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6481,alveolar adventitial fibroblast,Adventitial fibroblast,CL:4028006,0.7123,CL:1000306,0.6503,0.6097,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6482,endothelial cell of artery,General capillary endothelial cell,CL:1000413,0.7141,CL:4028002,0.6366,0.3339,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6483,B cell,AT2 cells - ion transport activated,CL:0000944,0.6114,CL:4030016,0.5986,0.0708,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6484,B cell,Classical monocyte,CL:0000944,0.6114,CL:0000860,0.7014,0.1232,cytescore
run-a0b506b8-7851-49ac-9e6d-1f549880f38c,algo1,6485,plasma cell,Plasma cell,CL:0000946,0.6519,CL:0000946,0.6399,1.0,cytescore
