srxAccession,studyAccession,diseaseRaw,diseaseOntologyTermId,diseaseName,tissueRaw,tissueOntologyRaw,cellLineRaw,diseaseArea,diseaseAreaSource,diseased,isBiologicalControl,controlType,isExperimentalComparator,eligible,excludeReason
SRX23724118,PRJNA847631,unsure,,,lung,UBERON:0002048,none,COVID-19 / SARS-CoV-2,study_consensus,,False,,False,True,
SRX23724120,PRJNA847631,,,,lung,UBERON:0002048,,COVID-19 / SARS-CoV-2,study_consensus,,False,,False,True,
SRX23724121,PRJNA847631,SARS-CoV-2 infection,MONDO:0100096,,lung,UBERON:0002048,none,COVID-19 / SARS-CoV-2,disease_text,True,False,,False,True,
SRX23724122,PRJNA847631,SARS-CoV-2 infection,MONDO:0100096,,lung (ex vivo tissue slices),UBERON:0002048,not_applicable,COVID-19 / SARS-CoV-2,disease_text,True,False,,False,True,
SRX23724123,PRJNA847631,SARS-CoV-2 infection,MONDO:0100096,,lung,UBERON:0002048,none,COVID-19 / SARS-CoV-2,disease_text,True,False,,False,True,
SRX23724124,PRJNA847631,SARS-CoV-2 infection,MONDO:0100096,,lung,UBERON:0002048,unsure,COVID-19 / SARS-CoV-2,disease_text,True,False,,False,True,
SRX23724125,PRJNA847631,SARS-CoV-2 infection,MONDO:0100096,,lung (ex vivo cultured human lung slices),UBERON:0002048,not applicable,COVID-19 / SARS-CoV-2,disease_text,True,False,,False,True,
SRX23724132,PRJNA847631,none (uninfected control),,,lung (ex vivo lung tissue slices),UBERON:0002048,none (primary ex vivo lung slice),COVID-19 / SARS-CoV-2,study_consensus,False,True,healthy,False,True,
SRX23724133,PRJNA847631,none (not infected),,,lung,UBERON:0002048,not_applicable,COVID-19 / SARS-CoV-2,study_consensus,False,True,healthy,False,True,
SRX23802728,PRJNA847631,SARS-CoV-2 infection (COVID-19),MONDO:0100096,,lung tissue slices (ex vivo cultured),UBERON:0002048,none,COVID-19 / SARS-CoV-2,disease_text,True,False,,False,True,
SRX23802729,PRJNA847631,mock (uninfected),,,"lung (ex vivo cultured lung slice, 24 h)",UBERON:0002048,not_applicable,COVID-19 / SARS-CoV-2,study_consensus,,False,,False,True,
SRX23802730,PRJNA847631,none,,,lung,UBERON:0002048,none,COVID-19 / SARS-CoV-2,study_consensus,False,True,healthy,False,True,
SRX23802731,PRJNA847631,SARS-CoV-2 infection (COVID-19 model),MONDO:0100096,,lung (ex vivo cultured lung tissue slices),UBERON:0002048,none,COVID-19 / SARS-CoV-2,disease_text,True,False,,False,True,
SRX23802732,PRJNA847631,SARS-CoV-2 infection model (mock control),MONDO:0100096,,lung (ex vivo cultured lung tissue slices),UBERON:0002048,none (primary tissue slices),COVID-19 / SARS-CoV-2,disease_text,,False,,False,True,
SRX23802734,PRJNA847631,none (mock infection),,,"lung (primary lung tissue, ex vivo lung slices)","UBERON:0002048,UBERON:0002048",none,COVID-19 / SARS-CoV-2,study_consensus,False,True,healthy,False,True,
SRX23802735,PRJNA847631,SARS-CoV-2 infection (COVID-19),MONDO:0100096,,lung (ex vivo cultured human lung slices),UBERON:0002048,none,COVID-19 / SARS-CoV-2,disease_text,True,False,,False,True,
SRX23802736,PRJNA847631,SARS-CoV-2 infection,MONDO:0100096,,lung,UBERON:0002048,not_applicable,COVID-19 / SARS-CoV-2,disease_text,True,False,,False,True,
SRX23825222,PRJNA1083452,non-diseased,,,lung,UBERON:0002048,not specified,Other,missing_ontology,False,True,healthy,False,True,
SRX23825224,PRJNA1083452,non-diseased,,,lung,UBERON:0002048,unsure,Other,missing_ontology,False,True,healthy,False,True,
SRX23825225,PRJNA1083452,non-diseased,,,lung,UBERON:0002048,not specified,Other,missing_ontology,False,True,healthy,False,True,
SRX23825226,PRJNA1083452,non-diseased,,,lung,UBERON:0002048,not specified,Other,missing_ontology,False,True,healthy,False,True,
SRX23825227,PRJNA1083452,non-diseased,,,lung,UBERON:0002048,not specified,Other,missing_ontology,False,True,healthy,False,True,
SRX23825228,PRJNA1083452,none,,,lung,UBERON:0002048,not specified,Other,missing_ontology,False,True,healthy,False,True,
SRX23825229,PRJNA1083452,non-diseased,,,lung,,not specified,Other,missing_ontology,False,True,healthy,False,True,
SRX23825230,PRJNA1083452,non-diseased,,,lung,UBERON:0002048,not specified,Other,missing_ontology,False,True,healthy,False,True,
SRX23825231,PRJNA1083452,non-diseased,,,lung,UBERON:0002048,not specified,Other,missing_ontology,False,True,healthy,False,True,
SRX23826524,PRJNA1083474,not specified,,,lung,UBERON:0002048,P63+ lung progenitor cells,Other,missing_ontology,,False,,False,False,unmapped_disease
SRX23826525,PRJNA1083474,unsure,,,lung,UBERON:0002048,P63+ lung progenitor cells,Other,missing_ontology,,False,,False,False,unmapped_disease
SRX23838225,PRJNA1076461,Model for small cell lung cancer (SCLC),MONDO:0008433,,Pulmonary neuroendocrine cells derived from human embryonic stem cells (hESCs),UBERON:0010002,RUES2-derived RPM and RPM(T58A) cultures,Lung Cancer,disease_text,True,False,,False,False,excluded_sample_type
SRX23886061,PRJNA787622,pleural mesothelioma,MONDO:0003308,,pleural mesothelioma,UBERON:0003390,unsure,Other,missing_ontology,,False,,False,False,unmapped_disease
SRX23886063,PRJNA787622,pleural mesothelioma,MONDO:0003308,,pleural mesothelioma,UBERON:0000977,unsure,Other,missing_ontology,,False,,False,False,unmapped_disease
SRX23886064,PRJNA787622,"type 2 diabetes mellitus, obesity",MONDO:0005148,,pleural mesothelioma,UBERON:0003390,unsure,Other,missing_ontology,,False,,False,False,unmapped_disease
SRX23886066,PRJNA787622,pleural mesothelioma,MONDO:0003308,,pleural mesothelioma,UBERON:0003390,unsure,Other,missing_ontology,,False,,False,False,unmapped_disease
SRX23886072,PRJNA787622,unsure,,,pleural mesothelioma,UBERON:0003390,unsure,Other,missing_ontology,,False,,False,False,unmapped_disease
SRX23886073,PRJNA787622,mesothelioma,MONDO:0005065,,pleural,UBERON:0000977,unsure,Other,missing_ontology,,False,,False,False,unmapped_disease
SRX23902409,PRJNA1086544,"Chronic Obstructive Pulmonary Disease (COPD), Pulmonary Silicosis",MONDO:0005002,,bronchoalveolar lavage fluid,,BAL cells,COPD,disease_text,True,False,,False,True,
SRX23902410,PRJNA1086544,respiratory tract infections,MONDO:0024352,,bronchoalveolar lavage fluid,,BAL cells,COPD,study_consensus,,False,,False,True,
SRX23902411,PRJNA1086544,"COPD, pulmonary silicosis, healthy lung",MONDO:0005002,,bronchoalveolar lavage fluid,UBERON:0035963,BAL cells,COPD,disease_text,,False,,False,True,
SRX23902412,PRJNA1086544,"COPD, pulmonary silicosis",MONDO:0005002,,bronchoalveolar lavage fluid,UBERON:0035963,BAL cells,COPD,disease_text,True,False,,False,True,
SRX23902413,PRJNA1086544,"COPD, pulmonary silicosis, healthy lung",MONDO:0005002,,bronchoalveolar lavage fluid,UBERON:0035963,BAL cells,COPD,disease_text,,False,,False,True,
SRX23907174,PRJNA799597,inflammation of the respiratory system,MONDO:0024355,,bronchial epithelial cells,UBERON:0002031,16HBE,Other,missing_ontology,,False,,False,False,unmapped_disease
SRX24028444,PRJNA1090971,metastatic HR+/HER2- breast cancer,MONDO:0700079,,pleural effusion,UBERON:0000175,unsure,Other,missing_ontology,,False,,False,False,unmapped_disease
SRX24028450,PRJNA1090971,Metastatic HR+/HER2- breast cancer,MONDO:0700079,,Pleural effusion,UBERON:0000175,Not applicable,Other,missing_ontology,,False,,False,False,unmapped_disease
SRX24028452,PRJNA1090971,Metastatic HR+/HER2- breast cancer,MONDO:0700079,,Pleural effusion,UBERON:0000175,None – primary patient sample,Other,missing_ontology,,False,,False,False,unmapped_disease
SRX24028453,PRJNA1090971,unsure,,,Pleural effusion,UBERON:0000175,unsure,Other,missing_ontology,,False,,False,False,unmapped_disease
SRX24028456,PRJNA1090971,Metastatic HR+/HER2- breast cancer,MONDO:0700079,,Pleural effusion,UBERON:0000175,Not applicable,Other,missing_ontology,,False,,False,False,unmapped_disease
SRX24028459,PRJNA1090971,Metastatic HR+/HER2- breast cancer,MONDO:0700079,,Pleural effusion sample,UBERON:0000175,Not applicable,Other,missing_ontology,,False,,False,False,unmapped_disease
SRX24073302,PRJNA1092571,Non-disease status,,,Airway,UBERON:0001005,Large airway explants,Other,missing_ontology,False,True,healthy,False,False,excluded_sample_type
SRX24073303,PRJNA1092571,non-disease,,,airway explants,UBERON:0001005,none,Other,missing_ontology,False,True,healthy,False,False,excluded_sample_type
SRX24073304,PRJNA1092571,non-disease,,,"lung explants (large airway, small airway, precision cut lung slices)","UBERON:0003126,UBERON:0002186,UBERON:0002048",none,Other,missing_ontology,False,True,healthy,False,False,excluded_sample_type
SRX24073305,PRJNA1092571,non-diseased donors,,,"airway explants, precision cut lung slices","UBERON:0001005,UBERON:0002048",none,Other,missing_ontology,False,True,healthy,False,False,excluded_sample_type
SRX24073306,PRJNA1092571,Not reported,,,Airway,UBERON:0001005,Small airway explants,Other,missing_ontology,,False,,False,False,excluded_sample_type
SRX24073307,PRJNA1092571,non-disease,,,"Large airway explants (LAE), small airway explants (SAE), precision cut lung slides (PCLS)","UBERON:0003126,UBERON:8600000,UBERON:0002048",none,Other,missing_ontology,False,True,healthy,False,False,excluded_sample_type
SRX24073308,PRJNA1092571,non-disease (healthy),,,"lung parenchyma, large airway, small airway, precision cut lung slices","UBERON:0008946,UBERON:0003126,UBERON:0002186,UBERON:0002048",none,Other,missing_ontology,False,True,healthy,False,True,
SRX24073309,PRJNA1092571,none,,,lung,UBERON:0002048,none,Other,missing_ontology,False,True,healthy,False,True,
SRX24073310,PRJNA1092571,none,,,lung airway explant,UBERON:0002186,none,Other,missing_ontology,False,True,healthy,False,False,excluded_sample_type
SRX24073311,PRJNA1092571,unsure,,,Airway,UBERON:0001005,Large airway explants,Other,missing_ontology,,False,,False,False,excluded_sample_type
SRX24073312,PRJNA1092571,Non-disease human lung tissue,,,Airway,UBERON:0001005,Small airway explants,Other,missing_ontology,False,True,healthy,False,False,excluded_sample_type
SRX24073313,PRJNA1092571,unsure,,,Airway,UBERON:0001005,Small airway explants,Other,missing_ontology,,False,,False,False,excluded_sample_type
SRX24073314,PRJNA1092571,Not indicated (non-disease),,,Airway,UBERON:0001005,Small airway explants,Other,missing_ontology,False,True,healthy,False,False,excluded_sample_type
SRX24073315,PRJNA1092571,Non-disease,,,Airway explants and precision cut lung slices (PCLS),"UBERON:0001005,UBERON:0002048",None,Other,missing_ontology,False,True,healthy,False,False,excluded_sample_type
SRX24073316,PRJNA1092571,non-diseased,,,"lung parenchyma, large airway explants, small airway explants, precision cut lung slices","UBERON:0008946,UBERON:0003126,UBERON:0002186,UBERON:0002048",none,Other,missing_ontology,False,True,healthy,False,False,excluded_sample_type
SRX24073317,PRJNA1092571,non-diseased,,,"large airway explant, small airway explant, precision cut lung slices","UBERON:0003126,UBERON:0002186,UBERON:0002048",not_applicable,Other,missing_ontology,False,True,healthy,False,False,excluded_sample_type
SRX24073318,PRJNA1092571,non-disease,,,lung,UBERON:0002048,Large airway explants,Other,missing_ontology,False,True,healthy,False,False,excluded_sample_type
SRX24073319,PRJNA1092571,no disease,,,lung tissue,UBERON:0002048,none,Other,missing_ontology,False,True,healthy,False,True,
SRX24073320,PRJNA1092571,none,,,small airway explants from non-diseased human lung tissue,UBERON:0004815,none,Other,missing_ontology,False,True,healthy,False,False,excluded_sample_type
SRX24073321,PRJNA1092571,None,,,"Airway explants from non-disease human lung tissue, including large airway explants (LAE), small airway explants (SAE), and precision cut lung slices (PCLS)","UBERON:0002185,UBERON:0002186,UBERON:0002048",None,Other,missing_ontology,False,True,healthy,False,False,excluded_sample_type
SRX24073322,PRJNA1092571,none,,,"large airway explants, small airway explants, precision cut lung slices","UBERON:0003126,UBERON:0002186,UBERON:0002048",none,Other,missing_ontology,False,True,healthy,False,False,excluded_sample_type
SRX24073323,PRJNA1092571,none,,,"lung parenchyma, large airway explants, small airway explants, precision cut lung slices","UBERON:0008946,UBERON:0003126,UBERON:8600000,UBERON:0002048",not_applicable,Other,missing_ontology,False,True,healthy,False,False,excluded_sample_type
SRX24073324,PRJNA1092571,non-disease donor lungs,,,"Large Airway Explants, Small Airway Explants, Precision Cut Lung Slices","UBERON:0003126,UBERON:0002186,UBERON:0002048",none,Other,missing_ontology,False,True,healthy,False,False,excluded_sample_type
SRX24073325,PRJNA1092571,non-disease,,,lung tissue (airway explants and precision cut lung slices),UBERON:0002048,none,Other,missing_ontology,False,True,healthy,False,False,excluded_sample_type
SRX24275202,PRJNA1100571,COVID-19,MONDO:0100096,,lung,UBERON:0002048,A549-ACE2,COVID-19 / SARS-CoV-2,disease_text,True,False,,False,False,excluded_sample_type
SRX24285425,PRJNA1101441,not specified,,,primary human airway epithelial cultures,UBERON:0004802,bronchi epithelial cells,Other,missing_ontology,,False,,False,False,unmapped_disease
SRX24312768,PRJNA1102355,unsure,,,fetal lung,UBERON:0005597,unsure,Other,missing_ontology,,False,,False,False,unmapped_disease
SRX24312770,PRJNA1102355,none,,,fetal lung tissue,UBERON:0002048,none,Other,missing_ontology,False,True,healthy,False,True,
SRX24312771,PRJNA1102355,not specified,,,fetal lung,,not specified,Other,missing_ontology,,False,,False,False,unmapped_disease
SRX24312772,PRJNA1102355,unsure,,,fetal lung,UBERON:0002048,unsure,Other,missing_ontology,,False,,False,False,unmapped_disease
SRX24312773,PRJNA1102355,unsure,,,fetal lung,UBERON:0002048,unsure,Other,missing_ontology,,False,,False,False,unmapped_disease
SRX24312774,PRJNA1102355,unsure,,,fetal lung tissue,UBERON:0002048,unsure,Other,missing_ontology,,False,,False,False,unmapped_disease
SRX24312775,PRJNA1102355,unsure,,,fetal lung,UBERON:0002048,unsure,Other,missing_ontology,,False,,False,False,unmapped_disease
SRX24312776,PRJNA1102355,other,,,fetal lung,,other,Other,missing_ontology,,False,,False,False,unmapped_disease
SRX24312777,PRJNA1102355,unsure,,,fetal lung,UBERON:0002048,unsure,Other,missing_ontology,,False,,False,False,unmapped_disease
SRX24312778,PRJNA1102355,none,,,fetal lung,UBERON:0002048,none,Other,missing_ontology,False,True,healthy,False,True,
SRX24312779,PRJNA1102355,none,,,fetal lung,UBERON:0002048,none,Other,missing_ontology,False,True,healthy,False,True,
SRX24312780,PRJNA1102355,unsure,,,fetal lung,,unsure,Other,missing_ontology,,False,,False,False,unmapped_disease
SRX24312781,PRJNA1102355,unsure,,,fetal lung,UBERON:0002048,unsure,Other,missing_ontology,,False,,False,False,unmapped_disease
SRX24312782,PRJNA1102355,not specified,,,fetal lung,UBERON:0002048,not specified,Other,missing_ontology,,False,,False,False,unmapped_disease
SRX24312783,PRJNA1102355,unsure,,,fetal lung,UBERON:0002048,unsure,Other,missing_ontology,,False,,False,False,unmapped_disease
SRX24312784,PRJNA1102355,unsure,,,fetal lung,UBERON:0002048,unsure,Other,missing_ontology,,False,,False,False,unmapped_disease
SRX24312785,PRJNA1102355,unsure,,,fetal lung,UBERON:0002048,unsure,Other,missing_ontology,,False,,False,False,unmapped_disease
SRX24312786,PRJNA1102355,none,,,fetal lung tissue,UBERON:0008946,none,Other,missing_ontology,False,True,healthy,False,True,
SRX24312787,PRJNA1102355,unsure,,,fetal lung,UBERON:0002048,unsure,Other,missing_ontology,,False,,False,False,unmapped_disease
SRX24313469,PRJNA1102421,acute lung injury,MONDO:0015796,,lung,UBERON:0002048,RAW264.7,Other,missing_ontology,,False,,False,False,unmapped_disease
SRX24475785,PRJNA1108287,PLWH,MONDO:0005109,,bronchoalveolar lavage,UBERON:0002971,BAL Cells,Other,missing_ontology,,False,,False,False,unmapped_disease
SRX24475786,PRJNA1108287,People Living with HIV (PLWH),MONDO:0005109,,bronchoalveolar lavage,,none,Other,missing_ontology,False,False,,True,True,
SRX24475787,PRJNA1108287,"HIV, tuberculosis","MONDO:0005109,MONDO:0018076",,bronchoalveolar lavage (BAL) cells,UBERON:0035963,other,Other,missing_ontology,False,False,,True,True,
SRX24475788,PRJNA1108287,PLWH (People Living With HIV),MONDO:0005109,,bronchoalveolar lavage,UBERON:0035963,BAL Cells (Bronchoalveolar Lavage Cells),Other,missing_ontology,,False,,False,False,unmapped_disease
SRX24475789,PRJNA1108287,healthy control,,,bronchoalveolar lavage,UBERON:0002048,other,Other,missing_ontology,False,True,healthy,True,True,
SRX24475790,PRJNA1108287,healthy control,,,bronchoalveolar lavage,,BAL cells,Other,missing_ontology,False,True,healthy,False,True,
SRX24475791,PRJNA1108287,healthy controls,,,bronchoalveolar lavage,,BAL Cells,Other,missing_ontology,False,True,healthy,True,True,
SRX24475792,PRJNA1108287,healthy control,,,bronchoalveolar lavage,UBERON:0002048,BAL cells,Other,missing_ontology,False,True,healthy,False,True,
SRX24475794,PRJNA1108287,healthy control,,,bronchoalveolar lavage,UBERON:0001954,BAL cells,Other,missing_ontology,False,True,healthy,False,True,
SRX24475795,PRJNA1108287,PLWH (People Living With HIV),MONDO:0005109,,bronchoalveolar lavage,UBERON:0002104,BAL Cells (Bronchoalveolar Lavage Cells),Other,missing_ontology,False,False,,True,True,
SRX24475797,PRJNA1108287,HIV,MONDO:0005109,,bronchoalveolar lavage,,BAL cells,Other,missing_ontology,False,False,,True,True,
SRX24475798,PRJNA1108287,People Living with HIV (PLWH),MONDO:0005109,,bronchoalveolar lavage,UBERON:0002048,BAL Cells,Other,missing_ontology,,False,,False,False,unmapped_disease
SRX24475799,PRJNA1108287,healthy control,,,bronchoalveolar lavage,UBERON:0001966,BAL Cells,Other,missing_ontology,False,True,healthy,True,True,
SRX24475800,PRJNA1108287,healthy control,,,bronchoalveolar lavage,UBERON:0002411,BAL cells,Other,missing_ontology,False,True,healthy,False,True,
SRX24475801,PRJNA1108287,healthy control,,,bronchoalveolar lavage,UBERON:0035963,other,Other,missing_ontology,False,True,healthy,True,True,
SRX24475802,PRJNA1108287,healthy control,,,bronchoalveolar lavage,,BAL cells,Other,missing_ontology,False,True,healthy,False,True,
SRX24476190,PRJNA1108329,unsure,,,fetal lung cells,UBERON:0002048,CA1,Other,missing_ontology,,False,,False,False,unmapped_disease
SRX24476191,PRJNA1108329,unsure,,,fetal lung organoids,UBERON:0002048,CA1,Other,missing_ontology,,False,,False,False,excluded_sample_type
SRX24476192,PRJNA1108329,unsure,,,fetal lung cells,UBERON:0002048,BU3,Other,missing_ontology,,False,,False,False,unmapped_disease
SRX24476193,PRJNA1108329,unsure,,,fetal lung organoids,,BU3,Other,missing_ontology,,False,,False,False,excluded_sample_type
SRX24732576,PRJNA1117768,COPD,MONDO:0005002,,lung,UBERON:0002048,primary cells,COPD,disease_text,False,False,,True,True,
SRX24732577,PRJNA1117768,COPD,MONDO:0005002,,lung,UBERON:0002048,primary lung tissue cells,COPD,disease_text,True,False,,False,True,
SRX24841614,PRJNA1121368,Chronic Obstructive Pulmonary Disease (COPD),MONDO:0005002,,distal lung,UBERON:0002299,not specified,COPD,disease_text,True,False,,False,True,
SRX24841615,PRJNA1121368,COPD explant,MONDO:0005002,,distal lung tissue,UBERON:0008870,"not specified; sample from a COPD patient (male, age 62)",COPD,disease_text,True,False,,False,True,
SRX24841616,PRJNA1121368,COPD explant,MONDO:0005002,,distal lung tissue,UBERON:0008946,not specified,COPD,disease_text,True,False,,False,True,
SRX24841617,PRJNA1121368,COPD (Chronic Obstructive Pulmonary Disease),MONDO:0005002,,distal lung tissue,,unsure,COPD,disease_text,True,False,,False,True,
SRX24841618,PRJNA1121368,COPD explant,MONDO:0005002,,distal lung,,unsure,COPD,disease_text,True,False,,False,True,
SRX24841619,PRJNA1121368,COPD explant,MONDO:0005002,,distal lung tissue,UBERON:0008870,not_applicable,COPD,disease_text,True,False,,False,True,
SRX25038161,PRJNA1127657,"lung cancer, COPD","MONDO:0008903,MONDO:0005002",,lung,UBERON:0002048,TH122,Lung Cancer,disease_text,True,False,,False,True,
SRX25038162,PRJNA1127657,"lung cancer, COPD","MONDO:0008903,MONDO:0005002",,lung,UBERON:0002048,scRNA-seq on lung tissues from COPD and control samples,Lung Cancer,disease_text,True,False,,False,True,
