run_id,algorithm,pair_index,author_label,algorithm_label,author_ontology_id,author_embedding_similarity,algorithm_ontology_id,algorithm_embedding_similarity,cytescore_similarity,similarity_method,pair_label,accession,table_filepath
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,68,pulmonary alveolar type 2 cell,Alveolar type II cell - inflammatory/activated,CL:0002063,0.7484,CL:0002063,0.7233,1.0,cytescore,pulmonary alveolar type 2 cellAlveolar type II cell - inflammatory/activated,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,70,B cell,Alveolar adventitial fibroblast with mast cell signature,CL:0000944,0.6119,CL:4028006,0.6612,0.0858,cytescore,B cellAlveolar adventitial fibroblast with mast cell signature,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,75,capillary endothelial cell,Alveolar capillary endothelial cell,CL:0002144,0.6632,CL:4028002,0.7445,0.6372,cytescore,capillary endothelial cellAlveolar capillary endothelial cell,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,76,plasma cell,Alveolar capillary endothelial cell,CL:0000946,0.6514,CL:4028002,0.7445,0.074,cytescore,plasma cellAlveolar capillary endothelial cell,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,80,B cell,Secretory club cell - proliferating,CL:0000944,0.6119,CL:0008055,0.7257,0.1083,cytescore,B cellSecretory club cell - proliferating,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,82,capillary endothelial cell,Ciliated epithelial cell - heat shock/stress response,CL:0002144,0.6632,CL:0000067,0.6105,0.1397,cytescore,capillary endothelial cellCiliated epithelial cell - heat shock/stress response,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,84,plasma cell,Alveolar type 1 cell - metallothionein-high,CL:0000946,0.6514,CL:0002062,0.6925,0.0507,cytescore,plasma cellAlveolar type 1 cell - metallothionein-high,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,91,B cell,Neutrophil,CL:0000944,0.6119,CL:0000096,0.6296,0.1186,cytescore,B cellNeutrophil,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,94,adventitial cell,Heat shock-stressed fibroblast,CL:0002503,0.6676,CL:0002651,0.6164,0.0361,cytescore,adventitial cellHeat shock-stressed fibroblast,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,101,endothelial cell of artery,Alveolar type II cell - inflammatory/activated,CL:1000413,0.7135,CL:0002063,0.7233,0.1169,cytescore,endothelial cell of arteryAlveolar type II cell - inflammatory/activated,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,103,respiratory tract goblet cell,Ciliated epithelial cell - heat shock/stress response,CL:0019003,0.7122,CL:0000067,0.6105,0.4858,cytescore,respiratory tract goblet cellCiliated epithelial cell - heat shock/stress response,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,109,plasma cell,Lymphatic capillary endothelial cell,CL:0000946,0.6514,CL:1000411,0.6868,0.1561,cytescore,plasma cellLymphatic capillary endothelial cell,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,112,alveolar adventitial fibroblast,Heat shock-stressed fibroblast,CL:4028006,0.7123,CL:0002651,0.6164,0.0399,cytescore,alveolar adventitial fibroblastHeat shock-stressed fibroblast,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,115,respiratory tract goblet cell,Alveolar type 1 cell - metallothionein-high,CL:0019003,0.7122,CL:0002062,0.6925,0.1573,cytescore,respiratory tract goblet cellAlveolar type 1 cell - metallothionein-high,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,118,plasma cell,Cytotoxic Effector T cell,CL:0000946,0.6514,CL:0000913,0.6821,0.1809,cytescore,plasma cellCytotoxic Effector T cell,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,123,capillary endothelial cell,Alveolar type 1 cell - stress-activated,CL:0002144,0.6632,CL:0002062,0.6926,0.125,cytescore,capillary endothelial cellAlveolar type 1 cell - stress-activated,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,128,adventitial cell,Lymphatic-associated fibroblast,CL:0002503,0.6676,CL:0009101,0.6872,0.1529,cytescore,adventitial cellLymphatic-associated fibroblast,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,129,capillary endothelial cell,Alveolar type 1 cell - metallothionein-high,CL:0002144,0.6632,CL:0002062,0.6925,0.125,cytescore,capillary endothelial cellAlveolar type 1 cell - metallothionein-high,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,148,lung multiciliated epithelial cell,Secretory club cell - proliferating,CL:1000271,0.7141,CL:0008055,0.7257,0.5789,cytescore,lung multiciliated epithelial cellSecretory club cell - proliferating,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,156,pulmonary alveolar type 1 cell,Alveolar type 1 cell - stress-activated,CL:0002062,0.7371,CL:0002062,0.6926,1.0,cytescore,pulmonary alveolar type 1 cellAlveolar type 1 cell - stress-activated,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,172,macrophage,Secretory club cell - proliferating,CL:0009048,0.6254,CL:0008055,0.7257,0.1469,cytescore,macrophageSecretory club cell - proliferating,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,186,macrophage,Alveolar capillary endothelial cell,CL:0009048,0.6254,CL:4028002,0.7445,0.0618,cytescore,macrophageAlveolar capillary endothelial cell,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,204,capillary endothelial cell,Alveolar type II cell - inflammatory/activated,CL:0002144,0.6632,CL:0002063,0.7233,0.1078,cytescore,capillary endothelial cellAlveolar type II cell - inflammatory/activated,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,211,capillary endothelial cell,Heat shock-stressed fibroblast,CL:0002144,0.6632,CL:0002651,0.6164,0.0681,cytescore,capillary endothelial cellHeat shock-stressed fibroblast,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,213,vein endothelial cell,Heat shock-stressed fibroblast,CL:0002543,0.7328,CL:0002651,0.6164,0.0682,cytescore,vein endothelial cellHeat shock-stressed fibroblast,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,221,endothelial cell of artery,Heat shock-stressed fibroblast,CL:1000413,0.7135,CL:0002651,0.6164,0.0747,cytescore,endothelial cell of arteryHeat shock-stressed fibroblast,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,226,B cell,Arterial endothelial cell,CL:0000944,0.6119,CL:1000413,0.7131,0.0881,cytescore,B cellArterial endothelial cell,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,227,classical monocyte,Inflammatory macrophage,CL:0000860,0.6869,CL:0000863,0.6853,0.7245,cytescore,classical monocyteInflammatory macrophage,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,238,"CD4-positive, alpha-beta T cell",Alveolar type II cell,CL:0000624,0.7171,CL:0002063,0.7014,0.0934,cytescore,"CD4-positive, alpha-beta T cellAlveolar type II cell",SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,242,lung multiciliated epithelial cell,Ciliated epithelial cell - heat shock/stress response,CL:1000271,0.7141,CL:0000067,0.6105,0.9021,cytescore,lung multiciliated epithelial cellCiliated epithelial cell - heat shock/stress response,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,260,basal cell,Lymphatic-associated fibroblast,CL:0000646,0.6478,CL:0009101,0.6872,0.1291,cytescore,basal cellLymphatic-associated fibroblast,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,261,"CD4-positive, alpha-beta T cell",Alveolar type II cell - inflammatory/activated,CL:0000624,0.7171,CL:0002063,0.7233,0.0934,cytescore,"CD4-positive, alpha-beta T cellAlveolar type II cell - inflammatory/activated",SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,265,endothelial cell of artery,Inflammatory capillary endothelial cell,CL:1000413,0.7135,CL:0002139,0.6566,0.7533,cytescore,endothelial cell of arteryInflammatory capillary endothelial cell,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,266,"CD4-positive, alpha-beta T cell",Alveolar type 1 cell - stress-activated,CL:0000624,0.7171,CL:0002062,0.6926,0.0598,cytescore,"CD4-positive, alpha-beta T cellAlveolar type 1 cell - stress-activated",SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,269,plasma cell,Heat shock-stressed fibroblast,CL:0000946,0.6514,CL:0002651,0.6164,0.0976,cytescore,plasma cellHeat shock-stressed fibroblast,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,280,basophil,Mature mast cell,CL:0000767,0.6315,CL:0000484,0.6419,0.3506,cytescore,basophilMature mast cell,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,295,macrophage,Alveolar type II cell - inflammatory/activated,CL:0009048,0.6254,CL:0002063,0.7233,0.0647,cytescore,macrophageAlveolar type II cell - inflammatory/activated,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,330,intermediate monocyte,Inflammatory macrophage,CL:0002393,0.6889,CL:0000863,0.6853,0.2821,cytescore,intermediate monocyteInflammatory macrophage,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,332,neutrophil,Neutrophil,CL:0000096,0.6435,CL:0000096,0.6296,1.0,cytescore,neutrophilNeutrophil,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,347,pulmonary alveolar type 1 cell,Secretory club cell - proliferating,CL:0002062,0.7371,CL:0008055,0.7257,0.227,cytescore,pulmonary alveolar type 1 cellSecretory club cell - proliferating,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,349,respiratory tract goblet cell,Alveolar type 1 cell - stress-activated,CL:0019003,0.7122,CL:0002062,0.6926,0.1573,cytescore,respiratory tract goblet cellAlveolar type 1 cell - stress-activated,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,375,"CD4-positive, alpha-beta T cell",Heat shock-stressed fibroblast,CL:0000624,0.7171,CL:0002651,0.6164,0.0837,cytescore,"CD4-positive, alpha-beta T cellHeat shock-stressed fibroblast",SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,378,mature NK T cell,Cytotoxic Effector T cell,CL:0000814,0.7293,CL:0000913,0.6821,0.278,cytescore,mature NK T cellCytotoxic Effector T cell,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,381,B cell,Alveolar type 1 cell - stress-activated,CL:0000944,0.6119,CL:0002062,0.6926,0.059,cytescore,B cellAlveolar type 1 cell - stress-activated,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,391,"CD4-positive, alpha-beta T cell",Alveolar type 1 cell - metallothionein-high,CL:0000624,0.7171,CL:0002062,0.6925,0.0598,cytescore,"CD4-positive, alpha-beta T cellAlveolar type 1 cell - metallothionein-high",SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,447,"CD4-positive, alpha-beta T cell",Mature mast cell,CL:0000624,0.7171,CL:0000484,0.6419,0.157,cytescore,"CD4-positive, alpha-beta T cellMature mast cell",SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,458,vein endothelial cell,Cytotoxic Effector T cell,CL:0002543,0.7328,CL:0000913,0.6821,0.0676,cytescore,vein endothelial cellCytotoxic Effector T cell,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,472,endothelial cell of lymphatic vessel,Heat shock-stressed fibroblast,CL:0002138,0.7041,CL:0002651,0.6164,0.0489,cytescore,endothelial cell of lymphatic vesselHeat shock-stressed fibroblast,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,475,macrophage,Inflammatory capillary endothelial cell,CL:0009048,0.6254,CL:0002139,0.6566,0.0941,cytescore,macrophageInflammatory capillary endothelial cell,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,510,basal cell,Heat shock-stressed fibroblast,CL:0000646,0.6478,CL:0002651,0.6164,0.081,cytescore,basal cellHeat shock-stressed fibroblast,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,517,macrophage,Lymphatic-associated fibroblast,CL:0009048,0.6254,CL:0009101,0.6872,0.1595,cytescore,macrophageLymphatic-associated fibroblast,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,521,plasma cell,Inflammatory capillary endothelial cell,CL:0000946,0.6514,CL:0002139,0.6566,0.14,cytescore,plasma cellInflammatory capillary endothelial cell,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,565,"CD4-positive, alpha-beta T cell",Secretory club cell - proliferating,CL:0000624,0.7171,CL:0008055,0.7257,0.0799,cytescore,"CD4-positive, alpha-beta T cellSecretory club cell - proliferating",SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,566,bronchial smooth muscle cell,Alveolar type 1 cell - metallothionein-high,CL:4033017,0.7387,CL:0002062,0.6925,0.1495,cytescore,bronchial smooth muscle cellAlveolar type 1 cell - metallothionein-high,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,569,macrophage,Alveolar adventitial fibroblast with mast cell signature,CL:0009048,0.6254,CL:4028006,0.6612,0.0745,cytescore,macrophageAlveolar adventitial fibroblast with mast cell signature,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,582,plasma cell,Neutrophil,CL:0000946,0.6514,CL:0000096,0.6296,0.1744,cytescore,plasma cellNeutrophil,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
run-4e076642-d5ec-4410-914f-9e8cf9939278,algo1,591,pulmonary alveolar type 2 cell,Alveolar type 1 cell - stress-activated,CL:0002063,0.7484,CL:0002062,0.6926,0.6465,cytescore,pulmonary alveolar type 2 cellAlveolar type 1 cell - stress-activated,SRX23724110,/Users/otodreas/Desktop/Work/Nygen/scBaseCount_Pipeline/output/cyteonto_pipeline/20260526_121155/results/SRX23724110_cyteonto.csv
